Open time,Open,High,Low,Close,Volume
1714608000000,41.92000000,48.95000000,40.48000000,44.01000000,89573.49000000
1714694400000,44.01000000,46.07000000,42.67000000,45.49000000,49100.14900000
1714780800000,45.49000000,47.47000000,45.09000000,46.42000000,45662.79000000
1714867200000,46.45000000,47.04000000,45.34000000,46.52000000,39368.96600000
1714953600000,46.48000000,48.36000000,45.60000000,46.01000000,45151.59900000
1715040000000,46.06000000,47.60000000,45.37000000,45.61000000,43441.03900000
1715126400000,45.61000000,45.93000000,44.33000000,44.93000000,40096.01700000
1715212800000,44.92000000,45.88000000,43.15000000,45.12000000,32949.12800000
1715299200000,45.11000000,47.51000000,44.07000000,44.51000000,42387.03000000
1715385600000,44.47000000,46.58000000,44.18000000,44.58000000,22355.08400000
1715472000000,44.58000000,45.90000000,44.38000000,44.73000000,19469.64300000
1715558400000,44.73000000,45.41000000,43.11000000,43.32000000,33141.93600000
1715644800000,43.33000000,47.76000000,41.99000000,43.14000000,49661.86800000
1715731200000,43.10000000,46.89000000,43.00000000,46.03000000,58684.01200000
1715817600000,46.07000000,47.60000000,44.90000000,46.07000000,47191.06400000
1715904000000,46.05000000,72.64000000,45.65000000,68.50000000,473365.22300000
1715990400000,68.56000000,69.43000000,56.23000000,59.77000000,187481.39500000
1716076800000,59.83000000,97.97000000,56.31000000,87.95000000,687471.91400000
1716163200000,87.84000000,89.93000000,66.36000000,78.09000000,450982.64500000
1716249600000,78.07000000,85.00000000,73.00000000,74.78000000,138478.74900000
1716336000000,74.78000000,78.98000000,71.21000000,71.56000000,75145.34100000
1716422400000,71.56000000,74.80000000,65.04000000,66.26000000,55815.26500000
1716508800000,66.36000000,87.00000000,65.09000000,75.84000000,246346.31100000
1716595200000,75.90000000,83.64000000,73.13000000,78.88000000,81466.32500000
1716681600000,78.88000000,94.37000000,77.83000000,80.41000000,217956.55400000
1716768000000,80.38000000,82.78000000,77.75000000,79.12000000,51979.76200000
1716854400000,79.12000000,86.50000000,75.90000000,81.62000000,51149.93800000
1716940800000,81.70000000,84.44000000,76.84000000,77.26000000,31634.00800000
1717027200000,77.19000000,78.59000000,72.42000000,74.40000000,20074.63200000
1717113600000,74.38000000,79.56000000,72.43000000,73.99000000,34360.25600000
1717200000000,73.95000000,74.19000000,71.51000000,72.22000000,18452.45700000
1717286400000,72.31000000,79.40000000,70.50000000,72.76000000,47222.55900000
1717372800000,72.69000000,74.61000000,71.60000000,72.33000000,19084.23100000
1717459200000,72.33000000,92.40000000,70.89000000,82.24000000,140152.20900000
1717545600000,82.24000000,91.60000000,77.00000000,78.94000000,120774.53500000
1717632000000,78.95000000,87.98000000,78.54000000,83.30000000,59577.27300000
1717718400000,83.30000000,83.53000000,74.67000000,79.00000000,23930.32600000
1717804800000,79.00000000,84.59000000,77.20000000,79.12000000,62536.82500000
1717891200000,79.12000000,81.37000000,78.20000000,79.45000000,14252.14900000
1717977600000,79.45000000,79.80000000,75.34000000,75.86000000,10899.91500000
1718064000000,75.86000000,80.54000000,72.36000000,76.24000000,46817.73700000
1718150400000,76.25000000,79.99000000,75.38000000,76.24000000,30068.89100000
1718236800000,76.32000000,76.44000000,72.51000000,73.47000000,12681.86000000
1718323200000,73.56000000,77.10000000,72.33000000,73.62000000,13732.43600000
1718409600000,73.72000000,75.70000000,73.36000000,74.07000000,8337.42300000
1718496000000,73.98000000,76.10000000,72.99000000,75.38000000,8499.77200000
1718582400000,75.47000000,75.65000000,69.23000000,70.92000000,12304.98100000
1718668800000,70.99000000,75.84000000,64.54000000,69.25000000,18246.84200000
1718755200000,69.24000000,71.29000000,68.13000000,69.13000000,9748.03600000
1718841600000,69.11000000,72.22000000,68.67000000,70.95000000,10413.22600000
1718928000000,70.94000000,81.12000000,68.67000000,69.36000000,36726.38400000
1719014400000,69.35000000,71.81000000,68.77000000,70.99000000,9605.35300000
1719100800000,70.90000000,76.94000000,69.78000000,73.48000000,32777.84300000
1719187200000,73.48000000,80.49000000,69.42000000,71.51000000,60086.16700000
1719273600000,71.49000000,73.01000000,65.00000000,66.95000000,271798.54200000
1719360000000,66.95000000,67.66000000,56.12000000,56.96000000,41603.23300000
1719446400000,56.96000000,61.20000000,54.44000000,55.92000000,45120.90300000
1719532800000,55.91000000,56.62000000,50.33000000,51.17000000,30468.16500000
1719619200000,51.15000000,53.46000000,46.66000000,46.66000000,23439.10500000
1719705600000,46.67000000,52.00000000,45.80000000,48.29000000,48551.96900000
1719792000000,48.35000000,49.22000000,45.47000000,47.27000000,22154.40500000
1719878400000,47.21000000,59.81000000,45.90000000,48.69000000,171659.69500000
1719964800000,48.63000000,48.72000000,43.98000000,45.02000000,60545.48100000
1720051200000,44.93000000,45.19000000,40.76000000,41.67000000,32403.02700000
1720137600000,41.69000000,53.00000000,40.32000000,42.75000000,165289.94700000
1720224000000,42.70000000,44.45000000,41.58000000,43.51000000,36416.02500000
1720310400000,43.51000000,43.99000000,41.31000000,41.55000000,24698.67500000
1720396800000,41.51000000,43.43000000,41.08000000,42.76000000,17406.67700000
1720483200000,42.77000000,44.10000000,42.19000000,43.49000000,13572.35700000
1720569600000,43.49000000,44.21000000,42.83000000,43.68000000,14801.85100000
1720656000000,43.63000000,45.29000000,41.99000000,42.05000000,17465.56700000
1720742400000,42.06000000,43.57000000,41.16000000,43.44000000,14490.63800000
1720828800000,43.44000000,48.90000000,42.78000000,43.67000000,35410.63900000
1720915200000,43.74000000,46.40000000,42.21000000,45.24000000,22264.02500000
1721001600000,45.23000000,49.10000000,44.82000000,47.07000000,27533.77300000
1721088000000,47.07000000,47.36000000,44.50000000,45.56000000,20498.52900000
1721174400000,45.56000000,46.47000000,44.50000000,45.23000000,14230.05200000
1721260800000,45.23000000,46.27000000,42.19000000,43.39000000,21322.69800000
1721347200000,43.44000000,43.54000000,41.80000000,42.55000000,21155.81700000
1721433600000,42.50000000,43.40000000,41.56000000,41.56000000,27003.33000000
1721520000000,41.56000000,42.44000000,39.66000000,41.91000000,22071.30000000
1721606400000,41.91000000,42.33000000,37.64000000,38.36000000,19232.32000000
1721692800000,38.37000000,39.02000000,36.18000000,37.47000000,18705.15600000
1721779200000,37.41000000,38.19000000,35.00000000,35.34000000,21527.29900000
1721865600000,35.34000000,42.56000000,33.51000000,36.98000000,101201.59900000
1721952000000,36.98000000,37.20000000,34.79000000,36.02000000,47136.99100000
1722038400000,36.02000000,37.21000000,34.24000000,35.11000000,22288.20200000
1722124800000,35.06000000,37.45000000,34.30000000,34.86000000,23037.09800000
1722211200000,34.85000000,41.40000000,34.81000000,35.48000000,71039.51400000
1722297600000,35.48000000,36.60000000,34.08000000,34.28000000,17485.25800000
1722384000000,34.32000000,34.90000000,33.30000000,33.48000000,12947.77700000
1722470400000,33.51000000,35.72000000,31.32000000,33.44000000,32546.31000000
1722556800000,33.44000000,33.89000000,31.10000000,31.43000000,16465.81100000
1722643200000,31.43000000,31.99000000,28.65000000,29.35000000,14792.97600000
1722729600000,29.35000000,33.63000000,27.37000000,27.66000000,48012.48300000
1722816000000,27.70000000,27.85000000,22.30000000,24.33000000,51324.55500000
1722902400000,24.33000000,27.10000000,23.97000000,24.02000000,73271.54500000
1722988800000,24.02000000,25.55000000,21.22000000,21.73000000,89827.62200000
1723075200000,21.73000000,23.58000000,21.43000000,22.76000000,66182.66000000
1723161600000,22.72000000,23.50000000,21.61000000,22.12000000,64099.58400000
1723248000000,22.12000000,22.79000000,21.81000000,22.07000000,39379.84100000
1723334400000,22.07000000,23.86000000,20.10000000,20.68000000,183435.07400000
1723420800000,20.68000000,20.93000000,17.75000000,18.87000000,182008.76700000
