Open time,Open,High,Low,Close,Volume
1714536000000,0.00711500,0.00713400,0.00673700,0.00677500,69681487.00000000
1714550400000,0.00678300,0.00690400,0.00661600,0.00690000,39110045.00000000
1714564800000,0.00690600,0.00700100,0.00676000,0.00681300,56180434.00000000
1714579200000,0.00681100,0.00720200,0.00675600,0.00698600,79508489.00000000
1714593600000,0.00698300,0.00719500,0.00693400,0.00715400,33195641.00000000
1714608000000,0.00716100,0.00717900,0.00693100,0.00706700,68866324.00000000
1714622400000,0.00706300,0.00708300,0.00699100,0.00702400,78308122.00000000
1714636800000,0.00701900,0.00727900,0.00700000,0.00726300,111352313.00000000
1714651200000,0.00726600,0.00729200,0.00711400,0.00725300,92726662.00000000
1714665600000,0.00726400,0.00734400,0.00720900,0.00733300,38507496.00000000
1714680000000,0.00733300,0.00741300,0.00725200,0.00731300,28634231.00000000
1714694400000,0.00731200,0.00747100,0.00727200,0.00739400,30062277.00000000
1714708800000,0.00738600,0.00741200,0.00729400,0.00731300,40545435.00000000
1714723200000,0.00731300,0.00736900,0.00717200,0.00722400,64455162.00000000
1714737600000,0.00721600,0.00757800,0.00720200,0.00753100,148153820.00000000
1714752000000,0.00753500,0.00760600,0.00752800,0.00756500,32195458.00000000
1714766400000,0.00757900,0.00763000,0.00754900,0.00755200,41754797.00000000
1714780800000,0.00755200,0.00763000,0.00750000,0.00755500,30977218.00000000
1714795200000,0.00755500,0.00758900,0.00748000,0.00748600,21110777.00000000
1714809600000,0.00748300,0.00766900,0.00748300,0.00755900,77085357.00000000
1714824000000,0.00755900,0.00765900,0.00751000,0.00761500,118066724.00000000
1714838400000,0.00761500,0.00764600,0.00756100,0.00764200,28500666.00000000
1714852800000,0.00764400,0.00765800,0.00754900,0.00756400,11607248.00000000
1714867200000,0.00756400,0.00758500,0.00741100,0.00747600,40156332.00000000
1714881600000,0.00746800,0.00752600,0.00739600,0.00748800,31809343.00000000
1714896000000,0.00748400,0.00754800,0.00746900,0.00752100,52223151.00000000
1714910400000,0.00751700,0.00764000,0.00745600,0.00763100,51697978.00000000
1714924800000,0.00763000,0.00772000,0.00761700,0.00766600,36963233.00000000
1714939200000,0.00766700,0.00771200,0.00763200,0.00768800,19426208.00000000
1714953600000,0.00768900,0.00773800,0.00756700,0.00761500,32271192.00000000
1714968000000,0.00761200,0.00776800,0.00757100,0.00775300,91324925.00000000
1714982400000,0.00775300,0.00788300,0.00762700,0.00776400,137909322.00000000
1714996800000,0.00776500,0.00778300,0.00749000,0.00762400,127262493.00000000
1715011200000,0.00761800,0.00765500,0.00752400,0.00759800,43986219.00000000
1715025600000,0.00759700,0.00762500,0.00752300,0.00754500,22160103.00000000
1715040000000,0.00754400,0.00758600,0.00739600,0.00746200,54291834.00000000
1715054400000,0.00746000,0.00749900,0.00741000,0.00743700,39488166.00000000
1715068800000,0.00744300,0.00771700,0.00742800,0.00757900,273046378.00000000
1715083200000,0.00757300,0.00776900,0.00755800,0.00766100,165181244.00000000
1715097600000,0.00766400,0.00770200,0.00757700,0.00762200,18799547.00000000
1715112000000,0.00762300,0.00764400,0.00738800,0.00739500,26433377.00000000
1715126400000,0.00739200,0.00741900,0.00726700,0.00733400,34489153.00000000
1715140800000,0.00732300,0.00735900,0.00724500,0.00727300,110924537.00000000
1715155200000,0.00727700,0.00733400,0.00724800,0.00729800,97557961.00000000
1715169600000,0.00729200,0.00748700,0.00725000,0.00743700,88756791.00000000
1715184000000,0.00744400,0.00752000,0.00735600,0.00741700,40493518.00000000
1715198400000,0.00742100,0.00746400,0.00724600,0.00725800,97138220.00000000
1715212800000,0.00725900,0.00729100,0.00720500,0.00726700,21732793.00000000
1715227200000,0.00726400,0.00729700,0.00720000,0.00723300,39868304.00000000
1715241600000,0.00723200,0.00726300,0.00709600,0.00720100,145085568.00000000
1715256000000,0.00720500,0.00738400,0.00713000,0.00737200,254684147.00000000
1715270400000,0.00737400,0.00745500,0.00733100,0.00737900,70424062.00000000
1715284800000,0.00738300,0.00745800,0.00734600,0.00741800,17408517.00000000
1715299200000,0.00741700,0.00744600,0.00737300,0.00741200,30157971.00000000
1715313600000,0.00741300,0.00749900,0.00738700,0.00748400,55654870.00000000
1715328000000,0.00748200,0.00750000,0.00743500,0.00748100,56381195.00000000
1715342400000,0.00747600,0.00749900,0.00705800,0.00713400,109512257.00000000
1715356800000,0.00712600,0.00718700,0.00702000,0.00705400,46566333.00000000
1715371200000,0.00705200,0.00711600,0.00699200,0.00707700,38029075.00000000
1715385600000,0.00708000,0.00716700,0.00702600,0.00708700,52593951.00000000
1715400000000,0.00708600,0.00714000,0.00707200,0.00711400,10548092.00000000
1715414400000,0.00711500,0.00713100,0.00702100,0.00707000,25629437.00000000
1715428800000,0.00707200,0.00718400,0.00706000,0.00712600,36051826.00000000
1715443200000,0.00712700,0.00716200,0.00708400,0.00710400,32883405.00000000
1715457600000,0.00710600,0.00711600,0.00701000,0.00702600,22140991.00000000
1715472000000,0.00702500,0.00705900,0.00701100,0.00703700,22599284.00000000
1715486400000,0.00703700,0.00708900,0.00699900,0.00701600,18492086.00000000
1715500800000,0.00701700,0.00714400,0.00699500,0.00709500,26430131.00000000
1715515200000,0.00710200,0.00715000,0.00708300,0.00712800,19377397.00000000
1715529600000,0.00713000,0.00715600,0.00704100,0.00705500,20176628.00000000
1715544000000,0.00705600,0.00706800,0.00698400,0.00702200,22332591.00000000
1715558400000,0.00702500,0.00707200,0.00670700,0.00679500,123577108.00000000
1715572800000,0.00679600,0.00696600,0.00670800,0.00695800,79328486.00000000
1715587200000,0.00695800,0.00711000,0.00695700,0.00704100,91533867.00000000
1715601600000,0.00703800,0.00707500,0.00696700,0.00702100,76305294.00000000
1715616000000,0.00701600,0.00712600,0.00691400,0.00699000,66400707.00000000
1715630400000,0.00698600,0.00699800,0.00691700,0.00694500,30970560.00000000
1715644800000,0.00693500,0.00727300,0.00686600,0.00714200,533442814.00000000
1715659200000,0.00714200,0.00744500,0.00690200,0.00709500,233515510.00000000
1715673600000,0.00709200,0.00717300,0.00701500,0.00705600,101325173.00000000
1715688000000,0.00705600,0.00712800,0.00689400,0.00702300,212016713.00000000
1715702400000,0.00702000,0.00702400,0.00688800,0.00697600,83493822.00000000
1715716800000,0.00697300,0.00699500,0.00685000,0.00688700,25953683.00000000
