Open time,Open,High,Low,Close,Volume
1714608000000,0.01395600,0.01414000,0.01380100,0.01399900,69208257.00000000
1714694400000,0.01400100,0.01415200,0.01390100,0.01403300,89615588.00000000
1714780800000,0.01403400,0.01415900,0.01396400,0.01398100,57075134.00000000
1714867200000,0.01398100,0.01407900,0.01380000,0.01399300,53442697.00000000
1714953600000,0.01399200,0.01415200,0.01377100,0.01377100,67434475.00000000
1715040000000,0.01377100,0.01406800,0.01371500,0.01390700,47927865.00000000
1715126400000,0.01390800,0.01413000,0.01387000,0.01399200,73274310.00000000
1715212800000,0.01399200,0.01416500,0.01397900,0.01406000,56545668.00000000
1715299200000,0.01405800,0.01420500,0.01333200,0.01339000,101825670.00000000
1715385600000,0.01339000,0.01349500,0.01333200,0.01333600,24328617.00000000
1715472000000,0.01333500,0.01347700,0.01323000,0.01330600,43332423.00000000
1715558400000,0.01330000,0.01335100,0.01309000,0.01309200,33094310.00000000
1715644800000,0.01309300,0.01327900,0.01306000,0.01310400,25791975.00000000
1715731200000,0.01310500,0.01321900,0.01292000,0.01319600,58970350.00000000
1715817600000,0.01319600,0.01322700,0.01294600,0.01298200,43162428.00000000
1715904000000,0.01297700,0.01320300,0.01295000,0.01310600,36946490.00000000
1715990400000,0.01310200,0.01324900,0.01303000,0.01311500,26746360.00000000
1716076800000,0.01311300,0.01312000,0.01275000,0.01285800,30982790.00000000
1716163200000,0.01285800,0.01312100,0.01277900,0.01311600,62143401.00000000
1716249600000,0.01311300,0.01320000,0.01291000,0.01299600,110825610.00000000
1716336000000,0.01299200,0.01316900,0.01270400,0.01275000,52722265.00000000
1716422400000,0.01275200,0.01285900,0.01234600,0.01248800,54534886.00000000
1716508800000,0.01249100,0.01258800,0.01224200,0.01251600,36031796.00000000
1716595200000,0.01252800,0.01255500,0.01238200,0.01249500,35672611.00000000
1716681600000,0.01249500,0.01258600,0.01244600,0.01256000,45068602.00000000
1716768000000,0.01256600,0.01260600,0.01233200,0.01243300,72145703.00000000
1716854400000,0.01242800,0.01268800,0.01215000,0.01233000,155880676.00000000
1716940800000,0.01233000,0.01237900,0.01225000,0.01227300,59593986.00000000
1717027200000,0.01227300,0.01235600,0.01212900,0.01220900,42391963.00000000
1717113600000,0.01220100,0.01235800,0.01214500,0.01223500,35193115.00000000
1717200000000,0.01223500,0.01235800,0.01215100,0.01231100,29210525.00000000
1717286400000,0.01230100,0.01240900,0.01225000,0.01234800,36337905.00000000
1717372800000,0.01234800,0.01246200,0.01229000,0.01237100,45648539.00000000
1717459200000,0.01236900,0.01248000,0.01229000,0.01248000,58540781.00000000
1717545600000,0.01248000,0.01267000,0.01243900,0.01267000,56022207.00000000
1717632000000,0.01266500,0.01305900,0.01256100,0.01301500,93307646.00000000
1717718400000,0.01301500,0.01310800,0.01247000,0.01247000,100858174.00000000
1717804800000,0.01247000,0.01262500,0.01237000,0.01238500,62862939.00000000
1717891200000,0.01238400,0.01262200,0.01234100,0.01261100,24840944.00000000
1717977600000,0.01261000,0.01295000,0.01245000,0.01295000,95755874.00000000
1718064000000,0.01294700,0.01309800,0.01152300,0.01229600,145324639.00000000
