Open time,Open,High,Low,Close,Volume
1735704000000,0.06029000,0.06266000,0.05922000,0.06181000,24867661.60000000
1735718400000,0.06179000,0.06387000,0.05663000,0.05774000,36773107.20000000
1735732800000,0.05769000,0.05892000,0.05737000,0.05807000,14573890.40000000
1735747200000,0.05808000,0.05823000,0.05645000,0.05777000,11500569.30000000
1735761600000,0.05781000,0.05900000,0.05722000,0.05821000,7281094.80000000
1735776000000,0.05817000,0.05830000,0.05569000,0.05617000,15122134.00000000
1735790400000,0.05617000,0.05782000,0.05606000,0.05688000,12201586.40000000
1735804800000,0.05698000,0.05713000,0.05656000,0.05678000,6054849.80000000
1735819200000,0.05680000,0.05737000,0.05630000,0.05638000,5900198.80000000
1735833600000,0.05639000,0.05693000,0.05627000,0.05671000,5540411.40000000
1735848000000,0.05671000,0.05819000,0.05667000,0.05804000,6207215.90000000
1735862400000,0.05804000,0.06185000,0.05801000,0.05922000,45442753.20000000
1735876800000,0.05920000,0.06161000,0.05885000,0.06003000,25370311.60000000
1735891200000,0.06004000,0.06144000,0.05952000,0.06008000,23040119.40000000
1735905600000,0.06009000,0.06105000,0.05937000,0.06032000,13808859.60000000
1735920000000,0.06033000,0.06112000,0.06016000,0.06089000,5687398.10000000
1735934400000,0.06086000,0.06100000,0.06046000,0.06096000,2519501.00000000
1735948800000,0.06096000,0.06214000,0.05918000,0.06166000,18585856.50000000
1735963200000,0.06166000,0.06730000,0.06074000,0.06280000,41307716.90000000
1735977600000,0.06281000,0.07150000,0.06247000,0.06821000,74571184.00000000
1735992000000,0.06822000,0.06959000,0.06543000,0.06609000,33053418.90000000
1736006400000,0.06607000,0.06864000,0.06604000,0.06720000,30682836.80000000
1736020800000,0.06722000,0.06997000,0.06603000,0.06847000,21275412.20000000
1736035200000,0.06848000,0.06852000,0.06505000,0.06605000,22359906.10000000
1736049600000,0.06604000,0.06688000,0.06542000,0.06572000,15096265.30000000
1736064000000,0.06574000,0.06754000,0.06516000,0.06539000,19203429.20000000
1736078400000,0.06541000,0.06600000,0.06452000,0.06591000,11821256.80000000
1736092800000,0.06592000,0.06634000,0.06504000,0.06520000,4607009.80000000
1736107200000,0.06523000,0.06703000,0.06508000,0.06692000,3805725.50000000
1736121600000,0.06698000,0.06800000,0.06510000,0.06733000,26079897.50000000
1736136000000,0.06732000,0.07360000,0.06695000,0.06808000,47801023.50000000
1736150400000,0.06805000,0.07089000,0.06759000,0.06989000,26870402.10000000
1736164800000,0.06987000,0.07448000,0.06869000,0.07075000,34237342.80000000
1736179200000,0.07077000,0.07186000,0.06973000,0.07059000,9693117.20000000
1736193600000,0.07058000,0.07062000,0.06897000,0.06981000,3880136.00000000
1736208000000,0.06979000,0.07200000,0.06697000,0.06740000,16660748.10000000
1736222400000,0.06737000,0.07000000,0.06725000,0.06844000,13860291.10000000
1736236800000,0.06845000,0.07000000,0.06745000,0.06776000,7587929.70000000
1736251200000,0.06776000,0.07020000,0.06643000,0.06887000,19141378.00000000
1736265600000,0.06889000,0.07589000,0.06803000,0.06974000,51661870.50000000
1736280000000,0.06974000,0.07723000,0.06890000,0.07721000,41786123.50000000
1736294400000,0.07715000,0.07724000,0.06858000,0.06982000,37596250.90000000
1736308800000,0.06981000,0.07264000,0.06715000,0.07210000,39555310.90000000
1736323200000,0.07208000,0.07215000,0.06757000,0.06854000,38721887.50000000
1736337600000,0.06855000,0.07119000,0.06681000,0.06954000,29568461.80000000
1736352000000,0.06954000,0.07065000,0.06596000,0.06869000,13825241.30000000
1736366400000,0.06871000,0.07155000,0.06846000,0.07099000,6865369.90000000
1736380800000,0.07093000,0.07113000,0.06779000,0.06944000,11812837.70000000
1736395200000,0.06944000,0.07250000,0.06852000,0.06932000,12856645.00000000
1736409600000,0.06933000,0.07505000,0.06879000,0.07424000,18211859.50000000
1736424000000,0.07428000,0.07476000,0.06936000,0.07384000,26075487.70000000
1736438400000,0.07385000,0.07618000,0.07295000,0.07329000,15356115.00000000
1736452800000,0.07333000,0.07455000,0.07213000,0.07442000,9901189.10000000
1736467200000,0.07446000,0.07449000,0.06897000,0.07038000,17700649.90000000
1736481600000,0.07038000,0.07072000,0.06888000,0.06905000,8786464.50000000
1736496000000,0.06905000,0.07046000,0.06768000,0.06977000,11506478.70000000
1736510400000,0.06978000,0.06991000,0.06573000,0.06768000,16011116.60000000
1736524800000,0.06761000,0.06933000,0.06701000,0.06881000,4985183.70000000
1736539200000,0.06879000,0.06879000,0.06808000,0.06841000,2437194.70000000
1736553600000,0.06838000,0.07016000,0.06755000,0.06940000,12679108.80000000
1736568000000,0.06946000,0.07209000,0.06835000,0.07053000,10208728.20000000
1736582400000,0.07055000,0.07220000,0.06916000,0.07124000,9431998.90000000
1736596800000,0.07117000,0.07250000,0.06988000,0.07000000,8875379.10000000
1736611200000,0.07000000,0.07290000,0.06980000,0.07139000,8183978.30000000
1736625600000,0.07140000,0.07199000,0.07107000,0.07192000,4448587.60000000
1736640000000,0.07192000,0.07757000,0.07058000,0.07236000,54726053.70000000
1736654400000,0.07235000,0.07704000,0.07223000,0.07384000,22986369.80000000
1736668800000,0.07385000,0.08139000,0.07300000,0.07528000,53669484.70000000
1736683200000,0.07527000,0.07598000,0.07220000,0.07380000,20564575.70000000
1736697600000,0.07378000,0.07569000,0.07352000,0.07453000,8836820.20000000
1736712000000,0.07453000,0.08700000,0.07449000,0.07741000,143349507.20000000
1736726400000,0.07740000,0.07892000,0.07197000,0.07266000,30369628.60000000
1736740800000,0.07265000,0.07284000,0.06889000,0.06905000,20908206.70000000
1736755200000,0.06905000,0.07098000,0.06715000,0.06722000,15588758.90000000
1736769600000,0.06722000,0.06775000,0.06400000,0.06546000,28068970.40000000
1736784000000,0.06548000,0.06576000,0.06400000,0.06493000,7485434.40000000
1736798400000,0.06493000,0.06786000,0.06458000,0.06775000,13255474.60000000
1736812800000,0.06773000,0.06775000,0.06515000,0.06521000,12523791.80000000
1736827200000,0.06530000,0.06622000,0.06465000,0.06506000,4807757.00000000
1736841600000,0.06506000,0.06901000,0.06502000,0.06886000,12517102.00000000
1736856000000,0.06889000,0.07235000,0.06732000,0.07083000,13317512.30000000
1736870400000,0.07083000,0.07613000,0.07051000,0.07479000,22442937.30000000
1736884800000,0.07480000,0.07750000,0.07275000,0.07648000,12770054.60000000
1736899200000,0.07652000,0.09487000,0.07349000,0.07585000,152274621.30000000
1736913600000,0.07588000,0.07830000,0.07465000,0.07687000,47061695.40000000
1736928000000,0.07689000,0.07771000,0.07281000,0.07356000,34956512.80000000
1736942400000,0.07355000,0.07716000,0.07238000,0.07458000,44720634.10000000
1736956800000,0.07457000,0.07515000,0.07332000,0.07461000,18355837.40000000
1736971200000,0.07462000,0.07600000,0.07378000,0.07547000,13241785.40000000
1736985600000,0.07545000,0.07888000,0.07343000,0.07402000,40587128.30000000
1737000000000,0.07401000,0.07500000,0.07396000,0.07413000,8046296.50000000
1737014400000,0.07412000,0.07480000,0.07344000,0.07432000,11366390.20000000
1737028800000,0.07432000,0.07450000,0.07300000,0.07406000,13113572.30000000
1737043200000,0.07405000,0.07521000,0.07400000,0.07489000,8265563.80000000
1737057600000,0.07488000,0.07611000,0.07400000,0.07565000,4507405.10000000
1737072000000,0.07563000,0.08027000,0.07216000,0.07370000,32208839.10000000
1737086400000,0.07370000,0.07515000,0.07318000,0.07472000,14925434.70000000
1737100800000,0.07476000,0.07556000,0.07401000,0.07452000,14902833.00000000
1737115200000,0.07453000,0.07518000,0.07400000,0.07443000,9087631.60000000
1737129600000,0.07440000,0.07467000,0.07400000,0.07418000,5923444.60000000
1737144000000,0.07418000,0.07633000,0.07413000,0.07616000,3684794.40000000
1737158400000,0.07618000,0.07624000,0.07303000,0.07317000,10418308.60000000
1737172800000,0.07310000,0.07500000,0.07082000,0.07099000,11063722.40000000
1737187200000,0.07097000,0.07309000,0.07044000,0.07235000,8818230.30000000
1737201600000,0.07235000,0.07428000,0.07128000,0.07131000,7076896.20000000
1737216000000,0.07131000,0.07153000,0.06916000,0.06961000,8048497.60000000
1737230400000,0.06975000,0.07031000,0.06889000,0.07010000,3923108.90000000
1737244800000,0.07008000,0.07133000,0.06943000,0.06951000,4253566.10000000
1737259200000,0.06953000,0.07413000,0.06851000,0.07096000,18817628.00000000
1737273600000,0.07098000,0.07288000,0.06824000,0.06941000,17494283.20000000
1737288000000,0.06942000,0.07888000,0.06934000,0.07108000,45032822.10000000
1737302400000,0.07108000,0.07400000,0.07102000,0.07284000,10951895.60000000
1737316800000,0.07285000,0.07308000,0.06744000,0.06952000,10415373.50000000
1737331200000,0.06945000,0.07201000,0.06588000,0.07175000,13219845.40000000
1737345600000,0.07173000,0.07290000,0.06915000,0.07134000,14640248.00000000
1737360000000,0.07137000,0.07306000,0.07050000,0.07121000,5121011.60000000
1737374400000,0.07124000,0.07291000,0.06900000,0.07205000,8481629.10000000
