Symbol,Entry_cp,Exit_cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown
CAKE,-0.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,-0.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,-0.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,0.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,0.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,1.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,1.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,2.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,2.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,3.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,3.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,4.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,4.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,5.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,5.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,6.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,6.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,7.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,7.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,8.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,8.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,9.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,9.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,10.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,10.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,11.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,11.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,12.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,12.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,13.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,13.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,-2.0,10000.0,9665.493061699204,-3.345069383007958,9,44.44444444444444,-0.0034114165644701395,-29.30728241563055
CAKE,14.5,-1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,0.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,1.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,2.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,3.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,4.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CAKE,14.5,5.0,10000.0,9386.096739429728,-6.139032605702723,10,40.0,-0.16831929000284587,-29.307282415630542
CETUS,-4.5,-2.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,-1.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,0.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,1.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,2.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,3.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,4.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-4.5,5.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,-2.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,-1.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,0.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,1.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,2.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,3.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,4.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-3.5,5.0,10000.0,9127.667241709796,-8.723327582902037,2,50.0,-1.6025773078194332,-12.08510638297872
CETUS,-2.5,-2.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,-1.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,0.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,1.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,2.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,3.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,4.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-2.5,5.0,10000.0,7370.579749840369,-26.29420250159631,5,60.0,-1.0420541697170964,-42.4567179492776
CETUS,-1.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,-1.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,0.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,1.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,3.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,4.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-1.5,5.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-0.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,-0.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,-0.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,-0.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,-0.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,-0.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,-0.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,-0.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,0.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,0.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,1.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,1.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,2.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,2.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,3.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,3.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,4.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,4.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,5.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,5.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,6.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,6.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
CETUS,7.5,-1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,0.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,1.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,2.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,3.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,4.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,7.5,5.0,10000.0,7192.102156857594,-28.078978431424055,10,50.0,-1.0202219072359795,-45.050841884620695
CETUS,8.5,-2.0,10000.0,7333.855207667029,-26.661447923329707,9,55.55555555555556,-0.968801341139448,-45.05084188462068
