Symbol,Entry_cp,Exit_cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown
1000CAT,-2.5,-2.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,-1.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,0.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,1.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,2.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,3.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,4.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-2.5,5.0,10000.0,13601.56932350173,36.015693235017295,6,66.66666666666666,3.360982263235345,-9.059567320238914
1000CAT,-1.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,-1.5,-1.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-1.5,0.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-1.5,1.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-1.5,2.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-1.5,3.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-1.5,4.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-1.5,5.0,10000.0,14524.408979015456,45.244089790154554,11,63.63636363636363,3.5449180574454684,-6.521739130434789
1000CAT,-0.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,-0.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,-0.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,-0.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,-0.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,-0.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,-0.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,-0.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,0.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,0.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,1.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,1.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,2.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,2.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,3.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,3.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,4.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,4.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,5.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,5.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,6.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,6.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,7.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,7.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,8.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,8.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,9.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,9.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,10.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,10.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,11.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,11.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,12.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,12.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,13.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,13.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,-2.0,10000.0,13288.28906590776,32.8828906590776,10,60.0,2.978650338858344,-6.521739130434775
1000CAT,14.5,-1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,0.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,1.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,2.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,3.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,4.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CAT,14.5,5.0,10000.0,14319.29327969348,43.192932796934805,12,58.333333333333336,3.375321778670955,-6.521739130434781
1000CHEEMS,-4.5,-2.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,-1.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,0.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,1.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,2.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,3.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,4.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-4.5,5.0,10000.0,11314.17646718035,13.141764671803502,2,50.0,2.3841943911294337,-3.806123631307564
1000CHEEMS,-3.5,-2.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,-1.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,0.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,1.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,2.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,3.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,4.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-3.5,5.0,10000.0,11299.482731508688,12.994827315086876,3,33.33333333333333,2.3094254540358214,-4.126623927480737
1000CHEEMS,-2.5,-2.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,-1.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,0.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,1.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,2.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,3.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,4.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-2.5,5.0,10000.0,11794.944343426934,17.94944343426934,4,50.0,2.9526284770193696,-4.126623927480737
1000CHEEMS,-1.5,-2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,-1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,0.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,3.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,4.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-1.5,5.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,-2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,-1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,0.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,3.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,4.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,-0.5,5.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,-2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,-1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,0.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,3.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,4.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,0.5,5.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,-2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,-1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,0.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,3.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,4.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,1.5,5.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,2.5,-2.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,2.5,-1.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
1000CHEEMS,2.5,0.0,10000.0,11485.074590962231,14.85074590962231,7,42.857142857142854,2.3547164635773985,-6.833838523009081
