Symbol,Entry_cp,Exit_cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown
1000CAT,6.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,7.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,7.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,8.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,8.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,9.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,9.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,10.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,10.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,11.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,11.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,12.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,12.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,13.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,13.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,-2.0,10000.0,8532.413113360424,-14.675868866395758,10,60.0,-0.5023255699688285,-41.8943533697632
1000CAT,14.5,-1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,0.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,1.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,2.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,3.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,4.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CAT,14.5,5.0,10000.0,8284.908000148445,-17.150919998515548,11,54.54545454545454,-0.587351912171855,-41.8943533697632
1000CHEEMS,-4.5,-2.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,-1.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,0.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,1.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,2.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,3.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,4.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-4.5,5.0,10000.0,9666.140432188171,-3.3385956781182906,2,0.0,-1.7517657941228801,-3.806123631307564
1000CHEEMS,-3.5,-2.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,-1.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,0.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,1.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,2.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,3.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,4.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-3.5,5.0,10000.0,9653.58700305546,-3.464129969445403,3,0.0,-1.527648629109798,-4.126623927480737
1000CHEEMS,-2.5,-2.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,-1.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,0.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,1.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,2.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,3.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,4.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-2.5,5.0,10000.0,10007.383385366393,0.07383385366392758,4,25.0,0.09807663895477205,-4.669442657987435
1000CHEEMS,-1.5,-2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,-1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,0.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,3.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,4.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-1.5,5.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,-2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,-1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,0.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,3.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,4.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,-0.5,5.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,-2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,-1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,0.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,3.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,4.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,0.5,5.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,1.5,-2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,1.5,-1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,1.5,0.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,1.5,1.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,1.5,2.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
1000CHEEMS,1.5,3.0,10000.0,8979.29393664438,-10.207060633556193,7,28.57142857142857,-1.9362614553882347,-16.894334619538018
