timestamp,open,high,low,close,Volume
1735776000000,0.4208,0.4409,0.4208,0.4305,56086831.8
1735862400000,0.4306,0.4609,0.4193,0.4577,69887461.8
1735948800000,0.4577,0.4804,0.4491,0.4709,74832716.5
1736035200000,0.4709,0.4712,0.4493,0.4585,56022371.3
1736121600000,0.4586,0.4792,0.447,0.4645,93145180.8
1736208000000,0.4644,0.4668,0.4135,0.4138,123221918.9
1736294400000,0.4138,0.4189,0.3726,0.3951,144632010.0
1736380800000,0.395,0.4003,0.3665,0.3744,100570386.4
1736467200000,0.3744,0.3942,0.3728,0.389,99415036.9
1736553600000,0.3889,0.3959,0.3806,0.389,42861274.5
1736640000000,0.389,0.3935,0.3759,0.3826,40034839.3
1736726400000,0.3827,0.3923,0.3382,0.3642,172400270.5
1736812800000,0.3643,0.3824,0.362,0.3774,67250619.8
1736899200000,0.3774,0.4073,0.3671,0.4058,106259812.4
1736985600000,0.4059,0.4179,0.391,0.4043,108223544.6
1737072000000,0.4044,0.4282,0.4032,0.4238,93558308.8
1737158400000,0.4238,0.4339,0.3842,0.3935,104614585.9
1737244800000,0.3935,0.4034,0.3407,0.3476,193663842.8
1737331200000,0.3476,0.389,0.3323,0.3507,310948037.3
1737417600000,0.3507,0.3721,0.3343,0.3606,110255128.3
1737504000000,0.3605,0.362,0.346,0.3471,75054290.5
1737590400000,0.347,0.3532,0.3316,0.3419,105383371.4
1737676800000,0.342,0.36,0.3286,0.3405,122071778.4
1737763200000,0.3405,0.351,0.334,0.3456,43014458.2
1737849600000,0.3456,0.3607,0.3372,0.3373,46316045.6
1737936000000,0.3373,0.338,0.2977,0.318,164008139.6
1738022400000,0.318,0.3214,0.2915,0.2948,63894180.2
1738108800000,0.2947,0.3173,0.2917,0.3056,112559269.4
1738195200000,0.3057,0.3364,0.3028,0.3294,77047150.6
1738281600000,0.3295,0.3473,0.3239,0.3328,103556982.2
1738368000000,0.3328,0.3354,0.297,0.2992,54641478.7
1738454400000,0.2991,0.3054,0.2433,0.2547,183781112.0
1738540800000,0.2547,0.2587,0.188,0.2565,478887549.5
1738627200000,0.2564,0.2593,0.2301,0.2419,186017151.5
1738713600000,0.242,0.2473,0.2295,0.2318,100414943.9
1738800000000,0.2317,0.2427,0.2159,0.2185,104277055.0
1738886400000,0.2185,0.2372,0.2104,0.217,126796131.6
1738972800000,0.217,0.2296,0.2143,0.2279,54716914.6
1739059200000,0.2279,0.2329,0.2139,0.2249,77410590.8
1739145600000,0.2249,0.2378,0.2162,0.2333,96489341.7
1739232000000,0.2333,0.2461,0.2246,0.2275,97413901.5
1739318400000,0.2275,0.2454,0.2161,0.2408,121692079.0
1739404800000,0.2409,0.2453,0.2278,0.2338,84040900.7
1739491200000,0.2338,0.2501,0.2328,0.2427,85038773.1
1739577600000,0.2427,0.2455,0.2358,0.2374,45361399.8
1739664000000,0.2373,0.2416,0.2314,0.2332,44025481.8
1739750400000,0.2331,0.2408,0.2272,0.2308,93703572.7
1739836800000,0.2308,0.2316,0.2143,0.2215,92484074.6
1739923200000,0.2214,0.2381,0.2185,0.2317,92817345.7
1740009600000,0.2317,0.2733,0.2293,0.2657,283414103.3
1740096000000,0.2658,0.2856,0.2494,0.2555,272738789.9
1740182400000,0.2555,0.2914,0.2526,0.2792,230557768.6
1740268800000,0.2793,0.2855,0.2688,0.2806,99572535.4
1740355200000,0.2807,0.2923,0.2567,0.2677,335261764.4
1740441600000,0.2678,0.2846,0.2445,0.2765,389298533.7
1740528000000,0.2765,0.2887,0.2622,0.2699,246612562.1
1740614400000,0.27,0.2737,0.2549,0.2575,130621667.5
