timestamp,open,high,low,close,Volume
1735776000000,29.26,32.33,28.95,31.09,1375678.95
1735862400000,31.09,31.31,26.71,29.7,1958102.79
1735948800000,29.7,30.52,27.91,28.4,990021.43
1736035200000,28.4,29.58,27.24,27.71,998901.79
1736121600000,27.71,29.36,27.1,29.04,1172805.86
1736208000000,29.04,29.68,23.71,24.04,1705238.97
1736294400000,24.04,24.18,21.96,23.15,2170333.63
1736380800000,23.15,24.67,22.05,23.72,1320915.63
1736467200000,23.73,25.91,23.28,24.54,1507229.76
1736553600000,24.55,24.95,23.39,24.08,499604.33
1736640000000,24.08,24.08,22.68,23.12,400403.05
1736726400000,23.13,23.69,19.01,20.53,1849320.84
1736812800000,20.53,24.55,20.22,24.26,1360541.68
1736899200000,24.26,32.76,23.82,31.8,4168886.35
1736985600000,31.79,31.79,29.26,30.3,2082018.01
1737072000000,30.31,31.81,29.55,29.76,1046983.53
1737158400000,29.76,29.77,23.9,24.37,2100464.08
1737244800000,24.38,25.91,22.1,22.85,2620482.84
1737331200000,22.84,24.5,21.08,22.3,2291597.46
1737417600000,22.29,23.33,20.9,22.43,1051721.85
1737504000000,22.42,23.23,22.0,22.56,758832.91
1737590400000,22.56,23.5,21.7,22.98,889608.88
1737676800000,22.98,23.01,20.36,20.4,756993.43
1737763200000,20.4,20.68,19.83,19.97,611380.21
1737849600000,19.96,20.48,18.39,18.53,537109.47
1737936000000,18.53,19.19,17.08,18.92,1361779.05
1738022400000,18.92,19.27,17.24,17.34,690455.88
1738108800000,17.34,19.07,16.85,18.15,723871.56
1738195200000,18.14,20.49,17.83,19.35,788412.39
1738281600000,19.34,20.61,18.67,19.24,664189.78
1738368000000,19.25,19.64,16.87,16.98,687334.05
1738454400000,16.97,17.45,13.0,14.2,1474720.8
1738540800000,14.21,14.21,9.88,13.76,3436966.24
1738627200000,13.75,14.06,12.11,12.62,1024552.65
1738713600000,12.63,13.25,11.78,12.11,791426.46
1738800000000,12.11,12.36,10.85,10.99,940874.11
1738886400000,10.99,12.43,10.81,11.31,933614.0
1738972800000,11.31,12.06,11.2,11.91,678969.39
1739059200000,11.9,12.18,10.69,11.27,638079.29
1739145600000,11.26,12.13,10.72,11.91,801435.11
1739232000000,11.91,12.99,11.74,12.0,1074401.65
1739318400000,11.99,13.72,11.7,13.57,2711810.71
1739404800000,13.56,16.52,13.53,14.92,3256149.56
1739491200000,14.93,15.84,14.19,14.96,1631188.93
1739577600000,14.96,15.95,14.32,15.75,1311862.09
1739664000000,15.74,16.88,14.57,14.64,1484881.89
1739750400000,14.64,14.92,13.77,14.08,852605.63
1739836800000,14.09,14.24,12.87,13.38,810328.08
1739923200000,13.36,13.89,13.12,13.38,511487.19
1740009600000,13.36,13.75,13.12,13.58,529361.26
1740096000000,13.59,14.19,12.48,12.66,843814.19
1740182400000,12.67,13.66,12.53,13.61,528773.52
1740268800000,13.61,13.75,13.16,13.44,668980.07
1740355200000,13.44,13.63,11.68,11.8,981334.48
1740441600000,11.79,12.31,10.78,12.11,1312624.2
1740528000000,12.11,13.35,12.09,13.15,1224723.82
1740614400000,13.15,13.66,12.72,13.51,759063.4
1740700800000,13.54,13.69,11.98,13.6,1592420.23
1740787200000,13.59,13.91,12.42,12.55,674722.75
1740873600000,12.55,14.64,12.4,14.35,1080656.28
1740960000000,14.35,14.44,11.23,11.7,1162983.6
1741046400000,11.71,11.79,10.18,11.08,1133030.67
1741132800000,11.07,11.7,10.92,11.38,759600.12
1741219200000,11.37,11.7,10.81,10.85,598535.77
1741305600000,10.84,11.16,10.31,10.43,830726.44
1741392000000,10.42,10.64,10.08,10.27,444833.9
1741478400000,10.26,10.42,8.96,9.25,747629.15
1741564800000,9.26,9.87,8.01,8.1,1509040.95
1741651200000,8.11,9.06,7.5,8.71,1142145.52
1741737600000,8.71,9.12,8.46,9.1,638158.8
1741824000000,9.1,9.34,8.7,8.94,436168.99
1741910400000,8.94,9.59,8.89,9.26,435792.17
1741996800000,9.26,9.39,8.99,9.27,510385.91
1742083200000,9.27,9.74,8.81,9.23,1080451.98
1742169600000,9.23,9.78,9.17,9.54,755747.52
