timestamp,open,high,low,close,Volume
1735776000000,37.77,40.6,37.77,39.28,1937889.62
1735862400000,39.28,42.19,38.89,41.94,2194111.86
1735948800000,41.93,42.85,40.89,42.63,1643635.51
1736035200000,42.63,43.2,41.24,43.11,1297708.53
1736121600000,43.11,45.05,42.03,44.05,2332218.89
1736208000000,44.04,44.57,39.13,39.21,3020624.86
1736294400000,39.2,39.93,36.19,37.43,2979010.3
1736380800000,37.42,37.94,35.5,36.2,1999453.23
1736467200000,36.21,37.93,35.95,36.67,2106803.56
1736553600000,36.67,37.78,36.02,37.13,864520.17
1736640000000,37.14,37.63,36.11,36.56,806162.71
1736726400000,36.57,37.36,32.79,35.29,3196828.06
1736812800000,35.3,36.72,35.01,36.57,1368764.92
1736899200000,36.57,40.02,36.2,39.82,2645740.7
1736985600000,39.83,40.53,38.34,40.06,2530086.47
1737072000000,40.07,41.82,40.07,41.38,1918562.98
1737158400000,41.37,41.68,38.3,39.25,2433155.45
1737244800000,39.25,40.57,34.86,35.68,5434412.75
1737331200000,35.68,40.24,34.49,36.03,7072834.44
1737417600000,36.04,37.59,34.52,36.95,2671980.96
1737504000000,36.96,37.77,36.5,36.8,1563354.77
1737590400000,36.8,36.96,34.64,35.56,2662984.04
1737676800000,35.56,36.79,34.56,35.34,1730924.12
1737763200000,35.35,37.26,34.9,36.61,1441802.34
1737849600000,36.61,38.16,35.71,35.75,1529011.14
1737936000000,35.74,36.06,32.87,34.2,3827537.04
1738022400000,34.2,34.52,31.84,32.08,1705606.48
1738108800000,32.08,33.84,31.89,32.8,2065519.3
1738195200000,32.8,34.7,32.44,34.29,1413844.81
1738281600000,34.29,36.17,33.8,34.42,2009294.72
1738368000000,34.42,35.1,31.87,32.11,1623830.23
1738454400000,32.11,32.59,25.91,27.63,5849752.61
1738540800000,27.63,28.78,21.2,28.39,16232211.47
1738627200000,28.4,28.64,25.54,26.46,4687789.13
1738713600000,26.47,27.41,25.62,25.84,2339405.41
1738800000000,25.85,26.82,24.28,24.5,2104041.57
1738886400000,24.5,26.22,23.71,24.46,2801287.99
1738972800000,24.46,24.82,23.91,24.58,1241644.47
1739059200000,24.59,25.52,23.66,24.87,1924433.81
1739145600000,24.87,25.99,23.86,25.67,2019175.78
1739232000000,25.66,27.02,24.88,25.39,2096874.29
1739318400000,25.39,27.09,24.29,26.49,2870270.45
1739404800000,26.5,26.62,25.09,25.39,1590769.95
1739491200000,25.4,27.23,25.3,26.39,1934433.81
1739577600000,26.38,26.97,25.38,25.48,880943.46
1739664000000,25.49,25.59,24.74,24.85,1050638.52
1739750400000,24.86,25.95,24.43,25.03,1756982.01
1739836800000,25.04,25.12,22.93,23.52,2182686.86
1739923200000,23.53,24.02,22.98,23.74,1684111.7
1740009600000,23.73,25.35,23.72,25.15,2019666.25
1740096000000,25.15,26.54,23.77,24.54,3693083.33
1740182400000,24.54,26.37,24.44,25.83,2159273.44
1740268800000,25.84,25.98,24.4,24.85,1371001.72
1740355200000,24.85,25.18,21.47,21.88,2988167.3
1740441600000,21.88,22.34,20.3,21.94,5702796.73
1740528000000,21.94,22.59,21.0,21.87,3583388.79
1740614400000,21.88,23.39,21.65,22.52,2709549.54
1740700800000,22.53,22.61,20.23,22.37,4866833.75
1740787200000,22.38,22.5,21.05,21.86,1582538.68
1740873600000,21.87,24.99,21.56,24.95,5943544.61
1740960000000,24.95,25.12,20.58,20.95,5065494.28
1741046400000,20.96,21.11,18.84,20.0,7079770.52
1741132800000,19.99,22.48,19.69,21.73,5087934.65
1741219200000,21.73,22.57,20.89,20.99,3392070.57
1741305600000,21.0,21.32,19.68,20.14,4832190.14
1741392000000,20.14,21.1,19.42,20.49,2408378.09
1741478400000,20.5,20.69,17.76,17.97,2853469.06
1741564800000,17.98,19.06,16.14,16.26,5594677.27
1741651200000,16.26,17.91,15.27,17.51,7468057.14
1741737600000,17.51,18.98,16.95,18.91,3790676.49
1741824000000,18.92,19.33,17.73,18.5,3010210.36
1741910400000,18.51,19.31,18.46,18.58,2623693.56
1741996800000,18.58,19.47,18.37,19.4,2550418.34
1742083200000,19.39,19.85,18.12,18.25,2170899.75
1742169600000,18.26,19.09,18.2,18.82,1988333.14
1742256000000,18.83,19.28,18.32,18.97,2168023.22
1742342400000,18.97,20.1,18.84,19.74,3243124.39
1742428800000,19.74,19.86,18.41,18.74,1835276.74
1742515200000,18.75,19.49,18.36,19.18,1398814.97
1742601600000,19.19,19.74,19.08,19.43,1024746.34
1742688000000,19.43,19.85,19.31,19.82,931913.86
1742774400000,19.82,22.14,19.78,21.48,3286114.76
1742860800000,21.49,23.46,21.29,22.9,2480199.49
1742947200000,22.91,23.25,21.83,22.04,1937359.3
1743033600000,22.05,22.38,21.63,22.02,1464098.29
1743120000000,22.03,22.19,19.77,20.36,2326905.48
1743206400000,20.37,20.54,19.46,19.6,1829316.22
1743292800000,19.6,19.91,18.69,18.86,1847685.92
1743379200000,18.87,19.12,18.18,18.77,2071811.15
1743465600000,18.78,19.95,18.72,19.82,2184703.13
1743552000000,19.83,19.9,17.76,17.99,4154300.33
1743638400000,17.98,18.99,17.58,18.15,2568740.81
1743724800000,18.16,18.77,17.61,18.19,2567824.38
1743811200000,18.18,18.37,17.69,17.87,892954.09
1743897600000,17.88,17.92,15.62,16.04,2995334.12
1743984000000,16.05,17.23,14.66,16.68,7001164.45
1744070400000,16.69,17.74,15.94,16.15,3013852.32
1744156800000,16.16,18.91,15.59,18.44,5039404.19
1744243200000,18.44,18.45,17.55,18.31,2260469.93
1744329600000,18.31,19.57,18.31,19.12,2645844.68
1744416000000,19.13,21.03,18.84,20.49,2565460.53
1744502400000,20.5,20.68,19.27,19.59,2081180.7
1744588800000,19.6,20.68,19.55,20.11,2493602.65
1744675200000,20.12,20.28,18.96,19.01,1992562.14
1744761600000,19.01,19.3,18.5,18.76,1866616.8
1744848000000,18.75,19.56,18.69,19.05,1310110.82
1744934400000,19.06,19.34,18.85,19.07,717388.72
1745020800000,19.07,20.36,19.03,19.89,1150790.73
1745107200000,19.89,20.04,19.23,19.51,968529.05
1745193600000,19.51,20.95,19.51,19.92,2363765.38
1745280000000,19.92,22.3,19.44,22.11,3142750.25
1745366400000,22.11,23.08,21.88,22.33,3055259.88
1745452800000,22.34,22.64,21.61,22.37,1922790.32
1745539200000,22.38,22.87,21.77,22.17,2307424.43
1745625600000,22.17,22.99,21.72,22.42,1837182.04
1745712000000,22.41,22.8,21.65,21.71,1405919.05
1745798400000,21.72,22.43,21.02,21.84,2387195.87
1745884800000,21.84,22.3,21.27,21.57,1849977.57
1745971200000,21.56,21.94,20.36,20.92,2032986.84
1746057600000,20.91,21.87,20.81,21.64,2133588.19
1746144000000,21.64,22.19,20.97,21.25,1781738.14
1746230400000,21.26,21.28,20.49,20.52,1026816.5
1746316800000,20.53,20.63,19.76,19.91,1135995.1
1746403200000,19.91,20.24,19.3,19.69,1425147.33
1746489600000,19.69,20.13,19.27,20.01,1370974.68
1746576000000,20.01,20.25,19.09,19.55,1742392.2
1746662400000,19.55,22.17,19.49,22.16,3458163.09
1746748800000,22.16,24.01,21.96,23.27,4452531.81
1746835200000,23.27,25.97,23.01,25.82,4159813.91
1746921600000,25.81,26.02,24.16,24.78,2729887.08
1747008000000,24.79,26.84,23.73,24.83,5218008.53
1747094400000,24.83,26.25,23.45,25.72,2925803.5
