timestamp,open,high,low,close,Volume
1742256000000,0.1461,0.3298,0.1461,0.267,378150625.0
1742342400000,0.267,0.2731,0.2106,0.2304,322700263.2
1742428800000,0.2302,0.2429,0.1945,0.2003,193751107.4
1742515200000,0.2002,0.2025,0.1756,0.1809,102695688.1
1742601600000,0.1809,0.1891,0.1671,0.1709,104133048.8
1742688000000,0.1708,0.1745,0.1605,0.1666,74470005.1
1742774400000,0.1665,0.1761,0.1605,0.1684,82669801.8
1742860800000,0.1683,0.1699,0.147,0.1523,110806283.3
1742947200000,0.1524,0.1556,0.1381,0.1436,71903891.4
1743033600000,0.1437,0.1521,0.137,0.1443,60017662.2
1743120000000,0.1443,0.1533,0.128,0.1302,99826597.4
1743206400000,0.1302,0.1322,0.1226,0.1263,56733429.7
1743292800000,0.1263,0.1317,0.1193,0.1239,38710121.0
1743379200000,0.124,0.1262,0.1164,0.1186,44751288.5
1743465600000,0.1187,0.1269,0.1123,0.118,49578054.4
1743552000000,0.1179,0.1182,0.1001,0.1019,49668385.3
1743638400000,0.102,0.1063,0.0955,0.0969,29133796.2
1743724800000,0.0969,0.0971,0.0888,0.0916,36118696.6
1743811200000,0.0917,0.1039,0.0905,0.0961,60034097.6
1743897600000,0.096,0.1049,0.0852,0.0875,105593251.5
1743984000000,0.0875,0.0885,0.0764,0.083,56725446.6
1744070400000,0.083,0.0862,0.0743,0.0749,41665542.9
1744156800000,0.0747,0.0854,0.0721,0.0837,43627017.9
1744243200000,0.0836,0.0869,0.0793,0.0817,39448403.6
1744329600000,0.0816,0.0933,0.0802,0.0878,38490186.0
1744416000000,0.0878,0.0977,0.0872,0.0918,47995432.4
1744502400000,0.0917,0.0958,0.0836,0.0849,32918508.3
1744588800000,0.0849,0.0889,0.0776,0.082,25119661.8
1744675200000,0.082,0.0898,0.0786,0.079,32181287.9
1744761600000,0.0789,0.0837,0.076,0.0764,23637651.9
1744848000000,0.0765,0.079,0.075,0.0758,15134853.6
1744934400000,0.0759,0.0785,0.0746,0.0784,10026047.1
1745020800000,0.0784,0.0806,0.0773,0.0803,13089745.1
1745107200000,0.0803,0.0835,0.0772,0.0812,25215474.0
1745193600000,0.0812,0.086,0.0798,0.0803,20452637.2
1745280000000,0.0803,0.0861,0.0791,0.0848,29839916.7
1745366400000,0.0848,0.097,0.0838,0.0892,81157401.5
1745452800000,0.0891,0.0895,0.0797,0.0848,27724261.2
1745539200000,0.0848,0.0896,0.0827,0.0887,20398239.2
1745625600000,0.0887,0.0927,0.086,0.0927,21721575.7
1745712000000,0.0927,0.1428,0.0898,0.1367,341815708.6
1745798400000,0.1368,0.1455,0.1116,0.1263,180547521.8
1745884800000,0.1262,0.1411,0.1208,0.1409,87848536.5
1745971200000,0.1408,0.1535,0.1309,0.1388,110482941.3
1746057600000,0.1389,0.1908,0.1235,0.1306,133233394.1
1746144000000,0.1306,0.1482,0.1277,0.1389,82611756.0
1746230400000,0.1389,0.1596,0.1359,0.1487,143722932.4
1746316800000,0.1488,0.1664,0.1281,0.1511,142810497.3
1746403200000,0.1512,0.1619,0.1471,0.161,52197567.2
1746489600000,0.161,0.1664,0.1497,0.1596,48862566.9
1746576000000,0.1596,0.1706,0.1558,0.1631,38511721.6
1746662400000,0.1632,0.1656,0.1042,0.1208,145998458.7
1746748800000,0.1207,0.1224,0.111,0.1142,90930972.5
1746835200000,0.1142,0.1174,0.1079,0.1116,50896509.3
1746921600000,0.1114,0.1128,0.1063,0.1097,34147792.7
1747008000000,0.1096,0.1129,0.1043,0.1083,43201848.3
1747094400000,0.1083,0.1097,0.103,0.1076,34667193.1
